ds,power,wetbulb_temperature,humidity
2023-07-01 14:52:00,891.249191484414,85.49,74.10454420609908
2023-07-01 14:53:00,896.5245577839669,85.42999999999999,73.96666653951009
2023-07-01 14:54:00,894.4435399398208,,72.9166685740153
2023-07-01 14:55:00,898.517735818401,85.205,73.33181832053445
2023-07-01 14:56:00,897.5978816719726,85.445,74.19166564941406
2023-07-01 14:57:00,893.4029476975556,85.59499999999998,74.6916675567627
2023-07-01 14:58:00,896.750207302859,85.47499999999998,74.49090922962536
2023-07-01 14:59:00,900.0970096974634,,74.93749872843425
2023-07-01 15:00:00,899.3586767024826,85.565,75.31666882832845
2023-07-01 15:01:00,899.7954634190537,85.565,75.40416590372722
2023-07-01 15:02:00,896.8891523985658,85.445,75.24090922962536
2023-07-01 15:03:00,901.157817575382,85.415,75.11250114440918
2023-07-01 15:04:00,898.8132913843729,85.49,75.67500114440918
2023-07-01 15:05:00,900.4386343955994,85.295,75.2750015258789
2023-07-01 15:06:00,898.2734704613686,85.085,74.60416666666667
2023-07-01 15:07:00,898.1716713905334,85.01,74.43333435058594
2023-07-01 15:09:00,896.8953858613968,,75.67083549499512
2023-07-01 15:10:00,900.9904583692552,85.42999999999999,76.08333524068196
2023-07-01 15:11:00,901.5361255407332,85.28,75.71666844685872
2023-07-01 15:12:00,899.9289299845695,85.28,75.72916920979817
2023-07-01 15:13:00,904.17231041193,85.28,75.90416653951009
2023-07-01 15:14:00,901.8463845849036,,76.05416615804036
2023-07-01 15:15:00,907.1075431108476,85.205,76.17083358764648
2023-07-01 15:16:00,905.2522544264792,85.1,76.0124994913737
2023-07-01 15:17:00,906.7153877615928,84.92,75.15000089009602
2023-07-01 15:18:00,906.9682769775392,85.145,76.16249910990398
2023-07-01 15:19:00,905.729301223997,85.175,76.32916641235352
2023-07-01 15:20:00,908.8414500502404,85.04,75.99166679382324
2023-07-01 15:21:00,909.9675372852944,85.1,76.3291670481364
2023-07-01 15:22:00,906.725520838052,85.05499999999999,76.40833346048991
2023-07-01 15:23:00,908.372507951688,85.28,77.28750101725261
2023-07-01 15:24:00,903.8487447737716,85.19,76.8333314259847
2023-07-01 15:25:00,907.690305803204,85.46,77.80833307902019
2023-07-01 15:26:00,903.5816296918784,85.55,78.27916653951009
2023-07-01 15:27:00,900.994500025874,85.39999999999999,78.00833193461101
2023-07-01 15:28:00,903.0604590014556,85.33999999999999,78.1458346048991
2023-07-01 15:29:00,898.3492604887579,,78.22500165303548
2023-07-01 15:30:00,902.6816689223052,85.145,78.24166552225749
2023-07-01 15:31:00,898.5033107614145,85.07,78.23749987284343
2023-07-01 15:32:00,902.0699566346592,,78.75
2023-07-01 15:33:00,896.4053713227622,85.42999999999999,79.77083396911621
2023-07-01 15:34:00,898.8250595438294,85.38499999999999,79.74166488647461
2023-07-01 15:35:00,900.3305148179643,85.445,79.88333257039388
2023-07-01 15:36:00,900.2360266514588,85.415,79.80416552225749
2023-07-01 15:37:00,900.2231109885033,85.295,79.31666564941406
2023-07-01 15:38:00,899.9770908106584,85.445,79.85833358764648
2023-07-01 15:39:00,898.304576274706,85.25,79.27916844685872
2023-07-01 15:40:00,898.629799246788,,79.72916666666667
2023-07-01 15:41:00,903.2266842126846,85.33999999999999,79.52916463216145
2023-07-01 15:42:00,902.3021149635316,85.39999999999999,79.40000025431316
2023-07-01 15:43:00,904.2326078414916,85.46,79.9541670481364
2023-07-01 15:44:00,901.0584011673928,85.415,79.55416679382324
2023-07-01 15:45:00,904.1193770170212,85.46,79.51249885559082
2023-07-01 15:46:00,901.3201776742936,85.59499999999998,80.04583358764648
2023-07-01 15:47:00,904.3892497420312,85.565,79.70833396911621
2023-07-01 15:48:00,901.2977200746536,85.71499999999999,80.17499987284343
2023-07-01 15:49:00,901.7532141804696,85.895,80.4833329518636
2023-07-01 15:50:00,902.2140482068062,85.82,80.08749898274739
2023-07-01 15:51:00,906.3957860469818,85.96999999999998,80.50000063578288
2023-07-01 15:52:00,904.5965822935104,86.08999999999999,80.94090964577414
2023-07-01 15:53:00,900.9644557833672,86.105,80.80833435058594
2023-07-01 15:54:00,887.912260902347,86.135,80.5208346048991
2023-07-01 15:55:00,890.8996345750056,86.135,80.62500063578288
2023-07-01 15:56:00,889.8653461912181,86.21,80.83636335893111
2023-07-01 15:57:00,888.990637098439,86.22500000000001,80.63333257039388
2023-07-01 15:58:00,887.9842544021085,86.045,79.8583329518636
2023-07-01 15:59:00,889.3320209989324,85.96999999999998,79.42916552225749
2023-07-01 16:00:00,889.507960947929,86.18,79.85000055486506
2023-07-01 16:01:00,889.8469544490799,86.255,79.79166603088379
2023-07-01 16:02:00,893.0306574627757,86.28500000000001,79.44166501363118
2023-07-01 16:03:00,891.3042284986004,86.645,80.00833257039388
2023-07-01 16:04:00,893.4698693845421,86.52499999999999,79.30833371480306
2023-07-01 16:05:00,889.7568785324693,86.33,78.15416653951009
2023-07-01 16:06:00,895.1125914365984,86.36,77.85833358764648
2023-07-01 16:07:00,892.1522099273279,86.45,77.97727272727273
2023-07-01 16:08:00,891.1054340151604,86.69,78.13333447774251
2023-07-01 16:09:00,890.8891590051353,86.705,77.91666603088379
2023-07-01 16:10:00,888.6816647776868,86.90000000000002,78.2750015258789
2023-07-01 16:11:00,889.9037406579591,86.75,77.54583231608073
2023-07-01 16:12:00,890.0995611944236,86.705,77.54583104451497
2023-07-01 16:13:00,890.7757455171086,86.855,78.02916717529297
2023-07-01 16:14:00,889.3572147847153,86.855,77.90000025431316
2023-07-01 16:15:00,890.2776029263623,86.90000000000002,77.92916488647461
2023-07-01 16:16:00,893.7105585336685,86.885,78.0666675567627
2023-07-01 16:17:00,894.5878080129623,86.90000000000002,77.95416641235352
2023-07-01 16:18:00,887.6823413968086,86.72000000000001,77.48749860127766
2023-07-01 16:19:00,887.1615392565727,86.555,77.12083307902019
2023-07-01 16:20:00,888.0410565137863,86.46499999999999,76.80416742960612
2023-07-01 16:21:00,887.9460795521736,,75.78749974568684
2023-07-01 16:22:00,887.7959715127945,86.135,75.70833396911621
2023-07-01 16:23:00,888.6759005784988,86.12,75.92083485921223
2023-07-01 16:24:00,886.9091190695763,86.18,76.50000317891438
2023-07-01 16:25:00,885.8191104531288,86.18,76.69583257039388
2023-07-01 16:26:00,887.5878540277481,85.88,75.92916679382324
2023-07-01 16:27:00,888.5448628664017,,76.6583309173584
2023-07-01 16:28:00,882.2905506491661,86.03000000000002,76.71249834696452
2023-07-01 16:29:00,889.3614779114723,86.015,76.92272602428089
2023-07-01 16:30:00,883.7675671952311,86.27,77.77499898274739
2023-07-01 16:31:00,886.1957263252698,86.19500000000001,77.97916666666667
2023-07-01 16:32:00,882.749389348086,,77.6875
2023-07-01 16:33:00,884.2416325984523,86.19500000000001,77.8291670481364
2023-07-01 16:34:00,881.2004773169756,86.18,77.58749834696452
2023-07-01 16:35:00,880.1298138734419,86.165,77.55416806538899
2023-07-01 16:36:00,882.1999710518867,86.18,77.65416590372722
2023-07-01 16:37:00,879.5301958846394,86.15000000000002,77.47500101725261
2023-07-01 16:38:00,879.5166812152602,86.135,77.49583307902019
2023-07-01 16:41:00,877.2307117804885,86.18,77.27916590372722
2023-07-01 16:42:00,873.3460290161893,86.18,77.15833346048991
2023-07-01 16:43:00,875.6599185029045,86.21,77.38750076293945
2023-07-01 16:44:00,874.1693624439649,,77.17083358764648
2023-07-01 16:45:00,872.3943546242081,86.08999999999999,77.07916450500488
2023-07-01 16:46:00,867.9315271966625,85.895,76.56249936421712
2023-07-01 16:47:00,865.538767571561,85.895,76.65833409627278
2023-07-01 16:48:00,868.1747396672145,85.88,76.76666641235352
2023-07-01 16:49:00,866.8485847641714,85.85000000000001,77.01249885559082
2023-07-01 16:50:00,868.1527489337604,85.82,77.17916488647461
2023-07-01 16:51:00,865.7967817187309,85.67,77.06249872843425
2023-07-01 16:52:00,868.6785617470741,85.64,77.48181915283203
2023-07-01 16:53:00,864.8606752753258,85.61,77.27499898274739
2023-07-01 16:54:00,868.6207935810089,85.415,76.85833358764648
2023-07-01 16:55:00,865.9891706705093,,76.90833155314128
2023-07-01 16:56:00,867.5069350600243,85.355,77.05454462224787
2023-07-01 16:57:00,864.2956448793411,85.33999999999999,77.17083422342937
2023-07-01 16:58:00,866.2997989058495,85.235,77.08333333333333
2023-07-01 16:59:00,863.4570704102516,,77.34166653951009
2023-07-01 17:00:00,867.0363594889641,85.31,77.68333180745442
2023-07-01 17:01:00,861.4324404001236,85.28,77.66666603088379
2023-07-01 17:02:00,866.7315673232079,85.145,77.3583329518636
2023-07-01 17:03:00,864.3269302845001,84.98,77.01818015358664
2023-07-01 17:04:00,863.7900575995445,84.98,77.1624984741211
2023-07-01 17:05:00,861.5859804602806,,76.93750063578288
2023-07-01 17:06:00,862.3546984060667,84.86,76.8291670481364
2023-07-01 17:07:00,859.8295835626777,84.635,76.02083206176758
2023-07-01 17:08:00,860.2020795419812,84.74,76.52916526794434
2023-07-01 17:09:00,855.4769729133695,84.785,76.89166450500488
2023-07-01 17:10:00,856.2855101167224,84.875,77.35416793823242
2023-07-01 17:11:00,857.3675714493729,84.86,76.88333447774251
2023-07-01 17:12:00,854.5790580788162,84.95,77.3958346048991
2023-07-01 17:13:00,855.9237352772616,84.755,77.07916641235352
2023-07-01 17:14:00,855.29646376241,84.74,77.24583435058594
2023-07-01 17:15:00,854.3665518970229,,77.27083269755046
2023-07-01 17:16:00,854.9687856959645,84.67999999999999,77.1374994913737
2023-07-01 17:17:00,852.3790772552602,84.62,77.25833320617676
2023-07-01 17:18:00,854.2678145123646,84.515,77.11666615804036
2023-07-01 17:19:00,849.6795954350382,84.635,77.7666670481364
2023-07-01 17:20:00,851.046294849366,84.62,77.83333333333333
2023-07-01 17:21:00,849.5147523861378,84.425,77.5958309173584
2023-07-01 17:22:00,828.2020660643466,84.08,76.39999961853027
2023-07-01 17:23:00,832.2912150670309,84.02,76.02083333333333
2023-07-01 17:24:00,836.5014813230373,83.975,76.19166564941406
2023-07-01 17:25:00,832.8369550886564,84.065,76.77499834696452
2023-07-01 17:26:00,843.0901044607162,,77.87499936421712
2023-07-01 17:27:00,833.8304085731506,84.44,78.04166730244954
2023-07-01 17:28:00,831.1508228182793,,78.82499885559082
2023-07-01 17:29:00,832.3656709194183,84.56,79.0750020345052
2023-07-01 17:30:00,829.9900743961334,,79.16249783833821
2023-07-01 17:31:00,826.105773806572,84.515,79.46666653951009
2023-07-01 17:32:00,826.5985772609711,84.455,79.25833193461101
2023-07-01 17:33:00,827.9184442162514,84.41,79.07083193461101
2023-07-01 17:34:00,822.1210380792618,84.38,79.12083307902019
2023-07-01 17:35:00,822.7410153150558,84.575,80.0166670481364
2023-07-01 17:36:00,818.9189471006393,84.515,79.94583193461101
2023-07-01 17:37:00,819.2896903753281,84.41,79.85416475931804
2023-07-01 17:38:00,816.19718760252,84.71,80.88750012715657
2023-07-01 17:39:00,814.5267166495323,,81.01249885559082
2023-07-01 17:40:00,812.0190844561439,84.83,81.77500089009602
2023-07-01 17:41:00,808.4136438830756,84.845,81.82916641235352
2023-07-01 17:42:00,805.5934602213092,84.665,81.67083168029785
2023-07-01 17:43:00,802.9551180107519,84.83,82.07083447774251
2023-07-01 17:44:00,801.1331964961719,84.77,82.2291653951009
2023-07-01 17:45:00,803.3672286681831,84.665,82.1749979654948
2023-07-01 17:46:00,799.5937407426536,84.59,82.22727134011008
2023-07-01 17:47:00,805.861916666152,84.71,82.80416615804036
2023-07-01 17:48:00,804.9526035776362,84.74,83.02499961853027
2023-07-01 17:49:00,810.6012685222086,84.725,83.2136362249201
2023-07-01 17:50:00,808.7364694017451,84.665,83.18750063578288
2023-07-01 17:51:00,813.2042863233946,84.635,83.31249936421712
2023-07-01 17:52:00,813.8255609406624,84.545,83.26249885559082
2023-07-01 17:53:00,813.5194218042307,84.5,83.3458309173584
2023-07-01 17:54:00,815.601092415629,84.395,83.12916692097981
2023-07-01 17:55:00,812.3935756378341,84.41,83.46666463216145
2023-07-01 17:56:00,815.9785590267275,84.38,83.56666374206543
2023-07-01 17:57:00,809.510111778276,84.365,83.60416666666667
2023-07-01 17:58:00,807.9308061923366,84.365,83.51250076293945
2023-07-01 17:59:00,805.5590277728625,84.29,83.65833409627278
2023-07-01 18:00:00,806.929933231324,84.485,84.52272657914595
2023-07-01 18:01:00,805.053937976947,84.425,84.55833371480306
2023-07-01 18:02:00,804.3920571804047,,84.15416653951009
2023-07-01 18:03:00,802.1122133731842,84.26,84.0124994913737
2023-07-01 18:04:00,798.892911195755,84.335,84.38636363636364
2023-07-01 18:05:00,800.6379914879799,84.215,84.02083333333333
2023-07-01 18:06:00,801.7075698971748,84.335,84.57083384195964
2023-07-01 18:07:00,799.7682138681412,84.215,84.38333257039388
2023-07-01 18:08:00,802.549209356308,84.065,83.99166679382324
2023-07-01 18:09:00,803.4856374263763,84.02,84.43333307902019
2023-07-01 18:10:00,804.2394444942474,84.05,84.42916615804036
2023-07-01 18:11:00,802.4792740345001,83.99,84.82916641235352
2023-07-01 18:12:00,804.2468980550766,83.915,84.65833346048991
2023-07-01 18:13:00,805.1520892977715,83.84,84.52083333333333
2023-07-01 18:14:00,802.3605352044106,83.66,83.8249994913737
2023-07-01 18:15:00,802.1154791116714,83.75,84.0416653951009
2023-07-01 18:16:00,804.4663485870697,,84.5
2023-07-01 18:17:00,800.3918978022411,83.84,84.53749910990398
2023-07-01 18:18:00,798.9501577683259,,84.26250012715657
2023-07-01 18:19:00,799.3184120967053,83.825,84.74166679382324
2023-07-01 18:20:00,799.000968984561,83.795,84.74166615804036
2023-07-01 18:21:00,798.4325003125705,83.825,84.69583320617676
2023-07-01 18:22:00,798.3169870604761,83.87,85.02272727272727
2023-07-01 18:23:00,800.7899254634976,83.94500000000001,85.4250005086263
2023-07-01 18:24:00,799.6759844692424,83.825,85.13750012715657
2023-07-01 18:25:00,796.0801755886059,83.84,85.21666717529297
2023-07-01 18:26:00,798.8339713260066,83.84,85.41666730244954
2023-07-01 18:27:00,795.1756493549328,,85.20000076293945
2023-07-01 18:28:00,795.5892256097868,83.78,85.12916628519694
2023-07-01 18:29:00,796.6028390217107,83.795,85.5458329518636
2023-07-01 18:30:00,796.1433467387687,83.84,85.64999944513494
2023-07-01 18:31:00,798.3661481896415,83.825,85.62083371480306
2023-07-01 18:32:00,796.1033163091633,83.84,85.58750025431316
2023-07-01 18:33:00,797.0699326496106,83.78,85.64166831970215
2023-07-01 18:34:00,797.055411521811,83.81,85.94999694824219
2023-07-01 18:35:00,797.5961188385263,83.735,85.86249923706055
2023-07-01 18:38:00,797.7265974283218,83.66,86.53750038146973
2023-07-01 18:39:00,796.6878024339676,83.27,85.60416666666667
2023-07-01 18:40:00,798.8717105388641,83.3,85.7708346048991
2023-07-01 18:41:00,795.5395077466965,83.405,85.84583409627278
2023-07-01 18:42:00,796.1865496635437,83.435,86.15416781107585
2023-07-01 18:43:00,796.1292496919632,83.48,86.24583307902019
2023-07-01 18:44:00,794.7469187378883,83.465,86.2375005086263
2023-07-01 18:45:00,796.9143574237823,83.435,86.24999936421712
2023-07-01 18:46:00,797.3670720458031,83.3,86.17499860127766
2023-07-01 18:47:00,797.3955479264259,83.405,86.55000178019206
2023-07-01 18:48:00,798.9936311244965,83.375,86.48333231608073
2023-07-01 18:49:00,797.3619674444199,83.45,86.6125005086263
2023-07-01 18:50:00,797.0390428900719,,86.47500038146973
2023-07-01 18:51:00,798.5707967556082,83.36,86.62916628519694
2023-07-01 18:52:00,795.4881988973357,83.36,86.7083346048991
2023-07-01 18:53:00,798.5724936486222,83.24,86.40833346048991
2023-07-01 18:54:00,797.6886392363813,83.3,86.7041670481364
2023-07-01 18:55:00,797.4062117729336,83.165,86.2958329518636
2023-07-01 18:56:00,795.5446273689158,83.135,86.38333320617676
2023-07-01 18:57:00,796.8954949055333,83.165,86.44091033935547
2023-07-01 18:58:00,794.7483485750854,83.135,86.33333333333333
2023-07-01 18:59:00,796.2842385442927,83.12,86.27916526794434
2023-07-01 19:00:00,795.7150395342615,83.255,86.53749974568684
2023-07-01 19:01:00,798.1064282138832,83.255,86.63750139872234
2023-07-01 19:02:00,795.3645629826933,82.955,86.32083384195964
2023-07-01 19:03:00,797.1452179201879,83.18,87.04583358764648
2023-07-01 19:04:00,797.0756893446669,83.105,86.89583333333333
2023-07-01 19:05:00,798.9477798670996,83.045,86.50000127156575
2023-07-01 19:06:00,799.1368872972671,83.12,86.80833371480306
2023-07-01 19:07:00,799.2486948031001,,86.49583307902019
2023-07-01 19:08:00,797.3147473393474,82.985,86.53750228881836
2023-07-01 19:09:00,798.1863581752405,83.075,86.5875015258789
2023-07-01 19:10:00,798.3408404320944,82.985,86.3375015258789
2023-07-01 19:11:00,794.5758360472973,83.21,87.03333282470703
2023-07-01 19:12:00,797.8835423705168,83.045,86.7750015258789
2023-07-01 19:13:00,794.2269721627235,83.075,86.87083435058594
2023-07-01 19:14:00,793.7627824544907,83.015,86.87500063578288
2023-07-01 19:15:00,796.125626385212,83.12,87.3291670481364
2023-07-01 19:16:00,798.5196849107742,83.165,87.47916730244954
2023-07-01 19:17:00,796.1901462078094,83.075,87.09999910990398
2023-07-01 19:18:00,799.8560103178024,83.12,87.42083168029785
2023-07-01 19:19:00,797.3203133940697,83.09,87.24999809265137
2023-07-01 19:20:00,798.1763355135918,,87.26250012715657
2023-07-01 19:23:00,795.8789146542549,82.88,86.85833168029785
2023-07-01 19:24:00,793.3905487656593,82.94,87.00000127156575
2023-07-01 19:25:00,794.2223564386368,82.985,87.23749860127766
2023-07-01 19:26:00,794.7630169987679,82.85000000000001,86.65000025431316
2023-07-01 19:27:00,791.9638812828343,82.76,86.55416997273763
2023-07-01 19:28:00,793.9761888671201,82.67,86.16250038146973
2023-07-01 19:29:00,790.7932328663301,82.835,86.69583384195964
2023-07-01 19:30:00,792.9016167991795,82.835,86.60000101725261
2023-07-01 19:31:00,793.7151279135142,82.94,86.99166615804036
2023-07-01 19:32:00,792.4341268376447,82.895,86.76666768391927
2023-07-01 19:33:00,790.8166034696624,82.925,87.02499834696452
2023-07-01 19:34:00,788.822524451185,82.94,87.1541633605957
2023-07-01 19:35:00,787.8211523857899,82.94,87.15416590372722
2023-07-01 19:36:00,782.3174798812252,82.94,87.11666488647461
2023-07-01 19:37:00,783.1515109441243,82.925,86.84166781107585
2023-07-01 19:38:00,782.5110157355666,82.775,87.0416653951009
2023-07-01 19:39:00,782.1025837999769,82.76,87.13332875569661
2023-07-01 19:40:00,783.6597835936118,82.76,86.94583257039388
2023-07-01 19:41:00,780.0192007324658,82.76,86.92083485921223
2023-07-01 19:42:00,780.8597852536477,82.79,87.08333206176758
2023-07-01 19:43:00,782.331151565304,82.85000000000001,87.35000038146973
2023-07-01 19:44:00,779.0717019881122,82.94,87.57083384195964
2023-07-01 19:45:00,780.1827405998483,82.7,87.24583371480306
2023-07-01 19:46:00,779.6890982876066,82.76,87.27500025431316
2023-07-01 19:47:00,777.551324326545,82.76,87.3000005086263
2023-07-01 19:48:00,775.5597120570019,82.80499999999999,87.29166603088379
2023-07-01 19:49:00,778.2330240607262,82.94,87.65833473205566
2023-07-01 19:50:00,777.562049806118,82.94,87.59999974568684
2023-07-01 19:51:00,776.043692111969,82.91,87.56666692097981
2023-07-01 19:52:00,773.4338997006416,82.85000000000001,87.45833396911621
2023-07-01 19:53:00,775.671512722969,82.895,87.88333384195964
2023-07-01 19:54:00,775.4701308608055,82.94,88.12916628519694
2023-07-01 19:55:00,773.6379449367523,82.91,87.95416768391927
2023-07-01 19:56:00,774.5279968380928,82.88,87.89166768391927
2023-07-01 19:57:00,775.34148645401,82.76,87.51250076293945
2023-07-01 19:58:00,774.9439477324486,82.82000000000001,87.95000076293945
2023-07-01 19:59:00,771.8911462426186,,87.6458346048991
2023-07-01 20:00:00,774.0656621456146,82.805,87.7666670481364
2023-07-01 20:01:00,774.693961083889,82.715,87.72083346048991
2023-07-01 20:02:00,773.409184217453,82.775,87.90416844685872
2023-07-01 20:03:00,563.1446948910598,82.715,87.7291685740153
2023-07-01 20:04:00,539.7392451036721,82.76,88.05833307902019
2023-07-01 20:05:00,589.7946568476036,82.76,87.8958346048991
2023-07-01 20:06:00,554.9028328349814,82.76,87.75416628519694
2023-07-01 20:07:00,552.7732086046599,82.76,87.8583386739095
2023-07-01 20:08:00,558.6477642497048,82.76,87.87083752950032
2023-07-01 20:09:00,576.2613037414849,82.76,87.8458366394043
2023-07-01 20:10:00,583.7977325175889,82.76,87.83750216166179
2023-07-01 20:11:00,599.1634486925323,82.76,88.0208346048991
2023-07-01 20:12:00,598.2906632500235,82.76,87.88333384195964
2023-07-01 20:13:00,596.9643022743985,82.76,88.16666475931804
2023-07-01 20:14:00,596.7694758670405,82.76,88.12500063578288
2023-07-01 20:15:00,596.4710655100644,,88.38333257039388
2023-07-01 20:16:00,595.2647620171774,82.925,88.52083333333333
2023-07-01 20:17:00,593.2219835687429,82.94,88.4041633605957
2023-07-01 20:18:00,591.5502705909312,82.94,88.4583314259847
2023-07-01 20:19:00,590.5795260961168,82.82000000000001,88.27916653951009
2023-07-01 20:20:00,590.4247704888694,82.925,88.5583324432373
2023-07-01 20:21:00,591.6841411928181,82.82000000000001,88.21666653951009
2023-07-01 20:22:00,591.6120689888485,82.76,88.07083574930827
2023-07-01 20:23:00,588.6498381325509,,88.04166793823242
2023-07-01 20:24:00,586.6009551286697,82.76,88.05833371480306
2023-07-01 20:25:00,584.5920565724373,82.88,88.49583307902019
2023-07-01 20:26:00,580.2801122665405,82.94,88.6833324432373
2023-07-01 20:27:00,580.4268707633018,82.94,88.42916425069173
2023-07-01 20:28:00,579.6557013392448,82.94,88.26250076293945
2023-07-01 20:29:00,578.7166365385056,82.91,88.15833409627278
2023-07-01 20:30:00,577.5100492835045,82.76,87.90416653951009
2023-07-01 20:31:00,578.5755839347839,82.76,87.79166920979817
2023-07-01 20:32:00,573.4994217157364,82.82000000000001,87.9772720336914
2023-07-01 20:33:00,573.4323607683182,82.88,87.99166870117188
2023-07-01 20:34:00,575.4024585485458,82.775,87.9541670481364
2023-07-01 20:35:00,568.1891040205956,82.76,87.7750015258789
2023-07-01 20:36:00,569.5526843070984,82.76,87.82500457763672
2023-07-01 20:37:00,568.1923066973686,82.76,87.88182137229226
2023-07-01 20:38:00,564.2437273859978,82.76,87.90000279744466
2023-07-01 20:39:00,562.6896000117995,82.79,87.92083485921223
2023-07-01 20:40:00,560.4589719260111,82.805,87.97083409627278
2023-07-01 20:41:00,558.891912387684,82.91000000000001,88.29166666666667
2023-07-01 20:42:00,558.1658894023858,83.09,89.1458346048991
2023-07-01 20:43:00,553.6094565223902,82.94,88.62916628519694
2023-07-01 20:44:00,554.2133781977464,82.925,88.4583314259847
2023-07-01 20:45:00,550.3594177952036,82.97,88.48333358764648
2023-07-01 20:46:00,545.9126895722002,82.835,88.17727383700284
2023-07-01 20:47:00,543.1234550466761,82.94,88.32916450500488
2023-07-01 20:48:00,541.1616105251014,82.94,88.26666768391927
2023-07-01 20:49:00,535.2724537507165,82.94,88.18181610107422
2023-07-01 20:50:00,528.3160846969113,82.985,88.16249974568684
2023-07-01 20:51:00,525.5082589373924,83.015,88.28333473205566
2023-07-01 20:52:00,513.9849221496843,83.03,88.48749860127766
2023-07-01 20:53:00,505.0859300163575,,88.71666717529297
2023-07-01 20:54:00,475.7269522913266,83.18,88.74166742960612
2023-07-01 20:55:00,453.7428162021097,83.18,88.6833324432373
2023-07-01 20:56:00,452.1025970687624,83.12,88.36249732971191
2023-07-01 20:57:00,448.7823797694873,83.21,88.60416666666667
2023-07-01 20:58:00,441.455221018754,83.285,88.8916670481364
2023-07-01 20:59:00,242.05338499648497,83.3,88.89166641235352
2023-07-01 21:00:00,189.80349957942963,83.3,88.84583473205566
2023-07-01 21:01:00,204.98053795099256,83.33,89.17916679382324
2023-07-01 21:02:00,192.2192055583,83.3,89.03750228881836
2023-07-01 21:03:00,182.9354038238525,83.27,88.8874994913737
2023-07-01 21:04:00,182.93948417901996,83.24,88.92500178019206
2023-07-01 21:05:00,183.30270785093307,83.135,88.6374994913737
2023-07-01 21:06:00,182.5996406674385,83.12,88.67083231608073
2023-07-01 21:07:00,182.0324909090996,83.12,88.58750089009602
2023-07-01 21:08:00,181.4241371154785,83.12,88.51250139872234
2023-07-01 21:09:00,181.4184620976448,83.12,88.5
2023-07-01 21:10:00,181.3367292881012,83.12,88.50454573197798
2023-07-01 21:11:00,181.0906353592873,83.09,88.52916653951009
2023-07-01 21:12:00,183.7471225261688,83.22500000000001,88.9625015258789
2023-07-01 21:13:00,185.84611731767652,83.22500000000001,88.90416717529297
2023-07-01 21:14:00,186.2287404751405,83.255,89.08750025431316
2023-07-01 21:15:00,187.9249327755533,83.435,89.43333307902019
2023-07-01 21:16:00,189.31579682067968,83.375,89.19583447774251
2023-07-01 21:17:00,189.7465649091173,83.36,89.0791670481364
2023-07-01 21:18:00,191.1329846107401,83.375,89.35416666666667
2023-07-01 21:19:00,191.52458057785407,83.3,89.18333371480306
2023-07-01 21:20:00,188.47484120354056,83.3,89.3166675567627
2023-07-01 21:21:00,184.1283265799284,83.45,89.54999987284343
2023-07-01 21:22:00,181.83580736839207,83.495,89.63333447774251
2023-07-01 21:23:00,180.1580045223236,83.495,89.8166675567627
2023-07-01 21:24:00,179.5744719952345,83.465,89.62083117167155
2023-07-01 21:25:00,178.31173600675538,83.345,89.40454448353161
2023-07-01 21:26:00,178.2692927918397,83.42,89.50000127156575
2023-07-01 21:27:00,178.46371254092082,83.375,89.33749961853027
2023-07-01 21:30:00,179.4701017390471,83.48,89.71249707539876
2023-07-01 21:31:00,179.51131468592212,83.48,89.72083155314128
2023-07-01 21:32:00,179.7739259521477,83.48,89.64166323343913
2023-07-01 21:33:00,179.6086933412589,83.405,89.51818084716797
2023-07-01 21:34:00,179.29634798737243,83.345,89.49583307902019
2023-07-01 21:35:00,179.00815309234895,83.315,89.44545329700817
2023-07-01 21:36:00,179.87360161542892,83.48,89.75416692097981
2023-07-01 21:37:00,179.0549257993698,83.48,89.69166310628255
2023-07-01 21:38:00,179.27585583925247,83.375,89.50416564941406
2023-07-01 21:39:00,179.52885085344317,83.36,89.47916666666667
2023-07-01 21:40:00,179.98154544830322,83.39,89.54166730244954
2023-07-01 21:41:00,179.625910282135,83.405,89.59583218892415
2023-07-01 21:42:00,179.85992693901062,83.285,89.47916666666667
2023-07-01 21:43:00,179.86186397075653,83.22500000000001,89.28333409627278
2023-07-01 21:44:00,179.5550076365471,83.3,89.61249732971191
2023-07-01 21:45:00,178.68708461523056,83.42,89.64166259765625
2023-07-01 21:46:00,178.6899819970131,83.39,89.50000063578288
2023-07-01 21:47:00,178.3430758714676,83.255,89.17083358764648
2023-07-01 21:48:00,178.073956489563,83.3,89.33333396911621
2023-07-01 21:49:00,177.85527789592743,83.3,89.3541653951009
2023-07-01 21:50:00,176.38501460058615,83.24,89.26250076293945
2023-07-01 21:51:00,177.1132682103198,83.135,89.18333371480306
2023-07-01 21:52:00,177.22901418292895,83.12,89.04166920979817
2023-07-01 21:53:00,178.31486183730885,83.165,89.10000419616699
2023-07-01 21:54:00,177.6972809373401,83.12,89.07500330607097
2023-07-01 21:55:00,177.58747026580386,83.135,89.19999821980794
2023-07-01 21:56:00,177.1501005727332,83.21,89.32500139872234
2023-07-01 21:57:00,177.25613406160846,83.18,89.35416666666667
2023-07-01 21:58:00,176.54170151380822,83.135,89.23749860127766
2023-07-01 21:59:00,176.36514790146612,83.3,89.40833346048991
2023-07-01 22:00:00,176.9516588386614,83.19500000000001,89.33749898274739
2023-07-01 22:01:00,176.9395007910207,83.12,89.09583727518718
2023-07-01 22:02:00,178.03011490032077,83.12,89.10833803812663
